session_id,actor_type,bot_type,event_type,x,y,timestamp
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,64.88888549804688,,1774699463492
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,722,356,1774699463752
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,726,357,1774699464352
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,64,,1774699464419
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,61.33333206176758,,1774699464434
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,56,,1774699464457
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,49.77777862548828,,1774699464468
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,41.77777862548828,,1774699464492
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,32,,1774699464509
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,23.11111068725586,,1774699464525
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,15.11111068725586,,1774699464542
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,728,325,1774699464558
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,8,,1774699464559
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,3.555555582046509,,1774699464574
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,0.8888888955116272,,1774699464592
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,0,,1774699464607
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,748,259,1774699464767
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,746,252,1774699465068
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,809,158,1774699465285
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,996,67,1774699465500
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,focus_change,,,1774699466442
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,1177,283,1774699467724
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,598,752,1774699467932
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,0.8888888955116272,,1774699468072
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,3.555555582046509,,1774699468088
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,8.88888931274414,,1774699468098
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,15.11111068725586,,1774699468121
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,23.11111068725586,,1774699468138
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,32.88888931274414,,1774699468155
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,41.77777862548828,,1774699468171
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,598,716,1774699468187
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,49.77777862548828,,1774699468188
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,56.88888931274414,,1774699468203
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,61.33333206176758,,1774699468221
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,64,,1774699468237
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,64.88888549804688,,1774699468254
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,644,557,1774699468466
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,64,,1774699468831
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,61.33333206176758,,1774699468850
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,56,,1774699468870
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,48.88888931274414,,1774699468881
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,40,,1774699468903
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,31.11111068725586,,1774699468920
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,21.33333396911621,,1774699468936
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,645,567,1774699468954
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,13.333333015441895,,1774699468955
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,7.111111164093018,,1774699468969
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,2.6666667461395264,,1774699468987
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,0.8888888955116272,,1774699469003
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,scroll,0,,1774699469020
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,647,558,1774699469164
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,648,517,1774699469380
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,775,291,1774699469596
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,937,55,1774699469948
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,983,54,1774699470163
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,992,45,1774699470421
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,942,286,1774699470629
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,901,309,1774699474155
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,905,316,1774699474365
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,656,491,1774699474575
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,mousemove,500,151,1774699474791
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,focus_change,,,1774699476121
36f1dcfb-fb0b-4692-b303-e5a0979190c0,human,none,focus_change,,,1774699476128
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,page_screen_change,,,1774719781672
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,64.88888549804688,,1774719781685
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,page_screen_change,,,1774719783973
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,64.88888549804688,,1774719783979
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,156,14,1774719784904
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,64,,1774719785331
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,12.44444465637207,,1774719785343
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,0,,1774719785361
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,34.66666793823242,,1774719786030
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,64.88888549804688,,1774719786043
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,61.33333206176758,,1774719786963
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,9.777777671813965,,1774719786975
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,0,,1774719786993
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,608,263,1774719787490
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,662,56,1774719787706
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,681,44,1774719787956
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,681,44,1774719788224
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,click,681,44,1774719788437
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,focus_change,,,1774719788517
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,page_screen_change,,,1774719788706
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,682,52,1774719789407
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,48.88888931274414,,1774719789793
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,60.44444274902344,,1774719789805
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,59.55555725097656,,1774719790693
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,32,,1774719790707
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,scroll,0,,1774719790722
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,713,262,1774719791762
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,939,113,1774719791969
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,999,60,1774719792188
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,mousemove,1006,52,1774719792402
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,keydown,,,1774719792686
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,keydown,,,1774719792688
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,click,1008,51,1774719792911
5c846bb8-29fd-48a0-991b-0f93073b46f8,human,none,focus_change,,,1774719792976
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,page_screen_change,,,1774720368150
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1417,330,1774720368314
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1397,334,1774720368514
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1147,399,1774720368730
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,944,455,1774720368947
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,904,468,1774720369829
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,771,321,1774720370046
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1060,164,1774720370262
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1098,137,1774720370479
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1022,110,1774720370695
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1000,80,1774720370913
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1000,67,1774720371180
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,click,1000,67,1774720371921
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,focus_change,,,1774720371982
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,page_screen_change,,,1774720374736
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1498,332,1774720374749
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1293,337,1774720374958
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,816,228,1774720375175
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,486,207,1774720375390
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,297,143,1774720375607
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,190,92,1774720375808
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,68,18,1774720376073
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,click,66,11,1774720377297
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,106.66666412353516,,1774720377299
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,66,10,1774720377773
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,152,54,1774720377988
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,505,211,1774720378205
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,104.88888549804688,,1774720378393
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,100.44444274902344,,1774720378405
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,92.44444274902344,,1774720378427
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,81.77777862548828,,1774720378443
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,68.44444274902344,,1774720378461
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,52.44444274902344,,1774720378479
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,37.33333206176758,,1774720378494
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,24,,1774720378511
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,13.333333015441895,,1774720378528
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,5.333333492279053,,1774720378544
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0.8888888955116272,,1774720378560
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0,,1774720378579
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,604,267,1774720378687
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,1.7777777910232544,,1774720380019
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,15.11111068725586,,1774720380045
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,26.66666603088379,,1774720380059
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,40.88888931274414,,1774720380077
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,56.88888931274414,,1774720380092
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,72.88888549804688,,1774720380110
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,87.11111450195312,,1774720380120
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,103.11111450195312,,1774720380143
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,119.11111450195312,,1774720380160
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,136.88888549804688,,1774720380176
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,154.6666717529297,,1774720380193
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,172.44444274902344,,1774720380209
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,188.44444274902344,,1774720380225
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,200.88888549804688,,1774720380243
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,210.6666717529297,,1774720380259
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,217.77777099609375,,1774720380275
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,221.3333282470703,,1774720380293
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,222.22222900390625,,1774720380309
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,216,,1774720380509
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,207.11111450195312,,1774720380520
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,192.88888549804688,,1774720380538
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,171.55555725097656,,1774720380560
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,144,,1774720380576
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,112,,1774720380592
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,78.22222137451172,,1774720380603
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,48,,1774720380626
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,24.88888931274414,,1774720380644
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,8.88888931274414,,1774720380658
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0.8888888955116272,,1774720380677
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0,,1774720380692
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,611,266,1774720381139
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,707,181,1774720381352
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,807,124,1774720381568
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,925,100,1774720381785
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1141,111,1774720382001
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1154,115,1774720382234
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1158,135,1774720382451
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,1.7777777910232544,,1774720382452
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,7.111111164093018,,1774720382474
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,16,,1774720382491
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,29.33333396911621,,1774720382508
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,44.44444274902344,,1774720382524
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,62.22222137451172,,1774720382541
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,82.66666412353516,,1774720382558
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,105.77777862548828,,1774720382574
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,130.6666717529297,,1774720382593
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,154.6666717529297,,1774720382609
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,176.88888549804688,,1774720382624
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,195.55555725097656,,1774720382643
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,208.88888549804688,,1774720382656
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,217.77777099609375,,1774720382673
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1158,164,1774720382690
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,222.22222900390625,,1774720382706
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,221.3333282470703,,1774720382692
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1156,186,1774720382900
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,224,,1774720382972
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,228.44444274902344,,1774720382985
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,239.11111450195312,,1774720383008
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,256.8888854980469,,1774720383024
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,282.6666564941406,,1774720383039
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,314.6666564941406,,1774720383056
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,349.3333435058594,,1774720383074
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,382.22222900390625,,1774720383091
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1153,208,1774720383108
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,410.6666564941406,,1774720383109
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,430.22222900390625,,1774720383124
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,441.77777099609375,,1774720383141
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,444.4444580078125,,1774720383158
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1144,238,1774720383331
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,446.22222900390625,,1774720383340
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,450.6666564941406,,1774720383357
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,459.5555419921875,,1774720383369
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,473.77777099609375,,1774720383385
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,501.3333435058594,,1774720383407
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,544.888916015625,,1774720383423
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,600,,1774720383440
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,660.4444580078125,,1774720383457
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,713.7777709960938,,1774720383472
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,752,,1774720383491
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,772.4444580078125,,1774720383507
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,776.888916015625,,1774720383524
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1138,258,1774720384213
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1126,252,1774720384640
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1124,254,1774720385048
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,775.111083984375,,1774720385814
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,768,,1774720385831
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,751.111083984375,,1774720385848
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,711.111083984375,,1774720385865
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,636.4444580078125,,1774720385881
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,538.6666870117188,,1774720385905
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,429.3333435058594,,1774720385921
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,327.1111145019531,,1774720385938
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,256.8888854980469,,1774720385954
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,224.88888549804688,,1774720385971
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,221.3333282470703,,1774720385987
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,219.55555725097656,,1774720386249
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,214.22222900390625,,1774720386265
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,203.55555725097656,,1774720386281
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,185.77777099609375,,1774720386297
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,160,,1774720386314
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,128.88888549804688,,1774720386337
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,94.22222137451172,,1774720386353
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,61.33333206176758,,1774720386370
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,33.77777862548828,,1774720386387
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,14.222222328186035,,1774720386404
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,3.555555582046509,,1774720386421
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0,,1774720386438
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1134,244,1774720386730
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,focus_change,,,1774720388054
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,focus_change,,,1774720404354
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,1026,768,1774720404554
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,466,370,1774720404755
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,165,43,1774720404965
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,page_screen_change,,,1774720406146
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,101,3,1774720406719
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,374,252,1774720406930
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,375,258,1774720407311
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,375,254,1774720407527
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,512,180,1774720407744
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,778,179,1774720407960
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,1.7777777910232544,,1774720408061
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,6.222222328186035,,1774720408084
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,15.11111068725586,,1774720408100
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,27.55555534362793,,1774720408110
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,43.55555725097656,,1774720408130
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,68.44444274902344,,1774720408150
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,104.88888549804688,,1774720408162
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,846,184,1774720408185
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,152,,1774720408187
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,208.88888549804688,,1774720408202
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,274.6666564941406,,1774720408218
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,337.77777099609375,,1774720408233
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,391.1111145019531,,1774720408250
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,425.77777099609375,,1774720408267
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,442.6666564941406,,1774720408283
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,444.4444580078125,,1774720408300
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,849,189,1774720408393
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,442.6666564941406,,1774720408545
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,435.5555419921875,,1774720408561
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,413.3333435058594,,1774720408577
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,368,,1774720408598
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,289.77777099609375,,1774720408609
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,187.55555725097656,,1774720408632
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,90.66666412353516,,1774720408649
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,25.77777862548828,,1774720408666
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0.8888888955116272,,1774720408682
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,scroll,0,,1774720408700
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,854,187,1774720409142
065f3ad7-9cfa-4737-9ab6-548ecca858fb,human,none,mousemove,816,68,1774720409359
